,Zip,Complain,Count
8688,11365,Indoor Air Quality,4
8689,11366,Indoor Air Quality,8
8690,11367,Indoor Air Quality,9
8691,11368,Indoor Air Quality,27
8692,11369,Indoor Air Quality,18
8693,11370,Indoor Air Quality,2
8694,11371,Indoor Air Quality,1
8695,11372,Indoor Air Quality,25
8696,11373,Indoor Air Quality,20
8697,11374,Indoor Air Quality,27
8698,11375,Indoor Air Quality,36
8699,11377,Indoor Air Quality,26
8700,11378,Indoor Air Quality,9
8701,11379,Indoor Air Quality,5
8702,11385,Indoor Air Quality,31
8703,11411,Indoor Air Quality,3
8704,11412,Indoor Air Quality,8
8705,11413,Indoor Air Quality,5
8706,11414,Indoor Air Quality,9
8707,11415,Indoor Air Quality,7
8708,11416,Indoor Air Quality,6
8709,11417,Indoor Air Quality,4
8710,11418,Indoor Air Quality,11
8711,11419,Indoor Air Quality,15
8712,11420,Indoor Air Quality,8
8713,11421,Indoor Air Quality,4
8714,11422,Indoor Air Quality,2
8715,11423,Indoor Air Quality,3
8716,11426,Indoor Air Quality,2
8717,11427,Indoor Air Quality,7
8718,11429,Indoor Air Quality,7
8719,11430,Indoor Air Quality,1
8720,11432,Indoor Air Quality,29
8721,11433,Indoor Air Quality,11
8722,11434,Indoor Air Quality,19
8723,11435,Indoor Air Quality,15
8724,11436,Indoor Air Quality,1
8725,11691,Indoor Air Quality,23
8726,11692,Indoor Air Quality,17
8727,11693,Indoor Air Quality,12
8728,11694,Indoor Air Quality,25
8729,10001,Indoor Sewage,1
8730,10002,Indoor Sewage,10
8731,10003,Indoor Sewage,4
8732,10007,Indoor Sewage,1
8733,10009,Indoor Sewage,5
8734,10010,Indoor Sewage,2
8735,10011,Indoor Sewage,12
8736,10012,Indoor Sewage,4
8737,10013,Indoor Sewage,3
8738,10014,Indoor Sewage,2
8739,10016,Indoor Sewage,7
8740,10017,Indoor Sewage,3
8741,10018,Indoor Sewage,3
8742,10019,Indoor Sewage,4
8743,10021,Indoor Sewage,2
8744,10022,Indoor Sewage,5
8745,10023,Indoor Sewage,4
8746,10024,Indoor Sewage,5
8747,10025,Indoor Sewage,9
8748,10026,Indoor Sewage,9
8749,10027,Indoor Sewage,4
8750,10028,Indoor Sewage,10
8751,10029,Indoor Sewage,14
8752,10030,Indoor Sewage,12
8753,10031,Indoor Sewage,6
8754,10032,Indoor Sewage,9
8755,10033,Indoor Sewage,7
8756,10034,Indoor Sewage,4
8757,10035,Indoor Sewage,6
8758,10036,Indoor Sewage,3
8759,10037,Indoor Sewage,3
8760,10038,Indoor Sewage,2
8761,10039,Indoor Sewage,2
8762,10040,Indoor Sewage,7
8763,10065,Indoor Sewage,4
8764,10075,Indoor Sewage,2
8765,10128,Indoor Sewage,4
8766,10280,Indoor Sewage,1
8767,10301,Indoor Sewage,16
8768,10302,Indoor Sewage,2
8769,10303,Indoor Sewage,7
8770,10304,Indoor Sewage,7
8771,10305,Indoor Sewage,5
8772,10306,Indoor Sewage,11
8773,10308,Indoor Sewage,3
8774,10309,Indoor Sewage,1
8775,10310,Indoor Sewage,2
8776,10312,Indoor Sewage,3
8777,10314,Indoor Sewage,8
8778,10451,Indoor Sewage,6
8779,10452,Indoor Sewage,9
8780,10453,Indoor Sewage,9
8781,10454,Indoor Sewage,1
8782,10455,Indoor Sewage,6
8783,10456,Indoor Sewage,17
8784,10457,Indoor Sewage,8
8785,10458,Indoor Sewage,12
8786,10459,Indoor Sewage,9
8787,10460,Indoor Sewage,6
8788,10461,Indoor Sewage,3
8789,10462,Indoor Sewage,4
8790,10463,Indoor Sewage,7
8791,10465,Indoor Sewage,10
8792,10466,Indoor Sewage,15
8793,10467,Indoor Sewage,17
8794,10468,Indoor Sewage,4
8795,10469,Indoor Sewage,19
8796,10470,Indoor Sewage,4
8797,10471,Indoor Sewage,7
8798,10472,Indoor Sewage,10
8799,10473,Indoor Sewage,14
8800,10474,Indoor Sewage,4
8801,10475,Indoor Sewage,6
8802,11004,Indoor Sewage,1
8803,11101,Indoor Sewage,1
8804,11103,Indoor Sewage,2
8805,11104,Indoor Sewage,10
8806,11105,Indoor Sewage,6
8807,11106,Indoor Sewage,6
8808,11201,Indoor Sewage,6
8809,11203,Indoor Sewage,29
8810,11204,Indoor Sewage,4
8811,11206,Indoor Sewage,10
8812,11207,Indoor Sewage,28
8813,11208,Indoor Sewage,27
8814,11209,Indoor Sewage,11
8815,11210,Indoor Sewage,14
8816,11211,Indoor Sewage,1
8817,11212,Indoor Sewage,13
8818,11213,Indoor Sewage,24
8819,11214,Indoor Sewage,10
8820,11215,Indoor Sewage,5
8821,11216,Indoor Sewage,18
8822,11217,Indoor Sewage,9
8823,11218,Indoor Sewage,2
8824,11219,Indoor Sewage,3
8825,11220,Indoor Sewage,16
8826,11221,Indoor Sewage,22
8827,11222,Indoor Sewage,2
8828,11223,Indoor Sewage,20
8829,11224,Indoor Sewage,9
8830,11225,Indoor Sewage,14
8831,11226,Indoor Sewage,28
8832,11228,Indoor Sewage,1
8833,11229,Indoor Sewage,9
8834,11230,Indoor Sewage,9
8835,11231,Indoor Sewage,2
8836,11232,Indoor Sewage,4
8837,11233,Indoor Sewage,36
8838,11234,Indoor Sewage,14
8839,11235,Indoor Sewage,10
8840,11236,Indoor Sewage,26
8841,11237,Indoor Sewage,15
8842,11238,Indoor Sewage,5
8843,11249,Indoor Sewage,2
8844,11355,Indoor Sewage,5
8845,11356,Indoor Sewage,1
8846,11357,Indoor Sewage,7
8847,11358,Indoor Sewage,1
8848,11360,Indoor Sewage,1
8849,11361,Indoor Sewage,3
8850,11362,Indoor Sewage,1
8851,11363,Indoor Sewage,1
8852,11364,Indoor Sewage,3
8853,11365,Indoor Sewage,1
8854,11367,Indoor Sewage,13
8855,11368,Indoor Sewage,7
8856,11369,Indoor Sewage,5
8857,11370,Indoor Sewage,2
8858,11372,Indoor Sewage,2
8859,11373,Indoor Sewage,4
8860,11374,Indoor Sewage,4
8861,11375,Indoor Sewage,2
8862,11377,Indoor Sewage,5
8863,11378,Indoor Sewage,3
8864,11379,Indoor Sewage,2
8865,11385,Indoor Sewage,13
8866,11411,Indoor Sewage,5
8867,11412,Indoor Sewage,18
8868,11413,Indoor Sewage,4
8869,11414,Indoor Sewage,3
8870,11416,Indoor Sewage,4
8871,11417,Indoor Sewage,4
8872,11418,Indoor Sewage,7
8873,11419,Indoor Sewage,12
8874,11420,Indoor Sewage,7
8875,11421,Indoor Sewage,6
8876,11422,Indoor Sewage,1
8877,11423,Indoor Sewage,8
8878,11426,Indoor Sewage,1
8879,11427,Indoor Sewage,1
8880,11428,Indoor Sewage,4
8881,11429,Indoor Sewage,4
8882,11432,Indoor Sewage,5
8883,11433,Indoor Sewage,8
8884,11434,Indoor Sewage,12
8885,11435,Indoor Sewage,6
8886,11436,Indoor Sewage,5
8887,11691,Indoor Sewage,14
8888,11692,Indoor Sewage,4
8889,11693,Indoor Sewage,1
8890,11694,Indoor Sewage,5
8891,,Industrial Waste,48
8892,10001,Industrial Waste,6
8893,10002,Industrial Waste,11
8894,10003,Industrial Waste,9
8895,10004,Industrial Waste,2
8896,10006,Industrial Waste,2
8897,10007,Industrial Waste,5
8898,10009,Industrial Waste,8
8899,10010,Industrial Waste,7
8900,10011,Industrial Waste,12
8901,10012,Industrial Waste,7
8902,10013,Industrial Waste,12
8903,10014,Industrial Waste,8
8904,10016,Industrial Waste,9
8905,10017,Industrial Waste,5
8906,10018,Industrial Waste,9
8907,10019,Industrial Waste,11
8908,10021,Industrial Waste,2
8909,10022,Industrial Waste,7
8910,10023,Industrial Waste,6
8911,10024,Industrial Waste,6
8912,10025,Industrial Waste,15
8913,10026,Industrial Waste,5
8914,10027,Industrial Waste,13
8915,10028,Industrial Waste,4
8916,10029,Industrial Waste,4
8917,10030,Industrial Waste,2
8918,10031,Industrial Waste,5
8919,10032,Industrial Waste,3
8920,10033,Industrial Waste,2
8921,10034,Industrial Waste,14
8922,10035,Industrial Waste,5
8923,10036,Industrial Waste,9
8924,10037,Industrial Waste,1
8925,10038,Industrial Waste,13
8926,10040,Industrial Waste,6
8927,10044,Industrial Waste,2
8928,10065,Industrial Waste,5
8929,10069,Industrial Waste,1
8930,10075,Industrial Waste,3
8931,10128,Industrial Waste,11
8932,10280,Industrial Waste,4
8933,10282,Industrial Waste,2
8934,10301,Industrial Waste,13
8935,10302,Industrial Waste,13
8936,10303,Industrial Waste,6
8937,10304,Industrial Waste,12
8938,10305,Industrial Waste,19
8939,10306,Industrial Waste,19
8940,10307,Industrial Waste,2
8941,10308,Industrial Waste,13
8942,10309,Industrial Waste,14
8943,10310,Industrial Waste,5
8944,10312,Industrial Waste,21
8945,10314,Industrial Waste,24
8946,10451,Industrial Waste,2
8947,10452,Industrial Waste,1
8948,10453,Industrial Waste,10
8949,10454,Industrial Waste,4
8950,10455,Industrial Waste,3
8951,10456,Industrial Waste,2
8952,10457,Industrial Waste,2
8953,10458,Industrial Waste,40
8954,10459,Industrial Waste,2
8955,10460,Industrial Waste,6
8956,10461,Industrial Waste,4
8957,10462,Industrial Waste,8
8958,10463,Industrial Waste,5
8959,10464,Industrial Waste,6
8960,10465,Industrial Waste,10
8961,10466,Industrial Waste,9
8962,10467,Industrial Waste,3
8963,10468,Industrial Waste,3
8964,10469,Industrial Waste,14
8965,10470,Industrial Waste,2
8966,10471,Industrial Waste,5
8967,10472,Industrial Waste,12
8968,10473,Industrial Waste,11
8969,10474,Industrial Waste,4
8970,10475,Industrial Waste,1
8971,11004,Industrial Waste,3
8972,11040,Industrial Waste,1
8973,11101,Industrial Waste,32
8974,11102,Industrial Waste,6
8975,11103,Industrial Waste,9
8976,11104,Industrial Waste,2
8977,11105,Industrial Waste,11
8978,11106,Industrial Waste,7
8979,11109,Industrial Waste,3
8980,11201,Industrial Waste,11
8981,11203,Industrial Waste,1
8982,11204,Industrial Waste,4
8983,11205,Industrial Waste,8
8984,11206,Industrial Waste,17
8985,11207,Industrial Waste,11
8986,11208,Industrial Waste,17
8987,11209,Industrial Waste,10
8988,11210,Industrial Waste,7
8989,11211,Industrial Waste,37
8990,11212,Industrial Waste,6
8991,11213,Industrial Waste,6
8992,11214,Industrial Waste,5
8993,11215,Industrial Waste,17
8994,11216,Industrial Waste,13
8995,11217,Industrial Waste,11
8996,11218,Industrial Waste,12
8997,11219,Industrial Waste,2
8998,11220,Industrial Waste,17
8999,11221,Industrial Waste,9
9000,11222,Industrial Waste,17
9001,11223,Industrial Waste,17
9002,11224,Industrial Waste,14
9003,11225,Industrial Waste,1
9004,11226,Industrial Waste,11
9005,11228,Industrial Waste,2
9006,11229,Industrial Waste,14
9007,11230,Industrial Waste,8
9008,11231,Industrial Waste,17
9009,11232,Industrial Waste,12
9010,11233,Industrial Waste,10
9011,11234,Industrial Waste,19
9012,11235,Industrial Waste,28
9013,11236,Industrial Waste,16
9014,11237,Industrial Waste,13
9015,11238,Industrial Waste,11
9016,11239,Industrial Waste,1
9017,11249,Industrial Waste,7
9018,11354,Industrial Waste,14
9019,11355,Industrial Waste,15
9020,11356,Industrial Waste,10
9021,11357,Industrial Waste,14
9022,11358,Industrial Waste,8
9023,11360,Industrial Waste,4
9024,11361,Industrial Waste,7
9025,11362,Industrial Waste,6
9026,11363,Industrial Waste,8
9027,11364,Industrial Waste,7
9028,11365,Industrial Waste,7
9029,11366,Industrial Waste,2
9030,11367,Industrial Waste,8
9031,11368,Industrial Waste,11
9032,11369,Industrial Waste,6
9033,11370,Industrial Waste,3
9034,11372,Industrial Waste,8
9035,11373,Industrial Waste,2
9036,11374,Industrial Waste,8
9037,11375,Industrial Waste,7
9038,11377,Industrial Waste,10
9039,11378,Industrial Waste,12
9040,11379,Industrial Waste,7
9041,11385,Industrial Waste,16
9042,11411,Industrial Waste,1
9043,11412,Industrial Waste,4
9044,11413,Industrial Waste,7
9045,11414,Industrial Waste,5
9046,11415,Industrial Waste,3
9047,11416,Industrial Waste,7
9048,11417,Industrial Waste,5
9049,11418,Industrial Waste,3
9050,11419,Industrial Waste,11
9051,11420,Industrial Waste,10
9052,11421,Industrial Waste,9
9053,11422,Industrial Waste,7
9054,11423,Industrial Waste,6
9055,11426,Industrial Waste,4
9056,11427,Industrial Waste,3
9057,11428,Industrial Waste,6
9058,11429,Industrial Waste,4
9059,11430,Industrial Waste,1
9060,11432,Industrial Waste,13
9061,11433,Industrial Waste,7
9062,11434,Industrial Waste,6
9063,11435,Industrial Waste,10
9064,11436,Industrial Waste,7
9065,11691,Industrial Waste,11
9066,11692,Industrial Waste,3
9067,11693,Industrial Waste,11
9068,11694,Industrial Waste,7
9069,,Investigations and Discipline (IAD),87
9070,10001,Investigations and Discipline (IAD),6
9071,10002,Investigations and Discipline (IAD),2
9072,10003,Investigations and Discipline (IAD),8
9073,10004,Investigations and Discipline (IAD),2
9074,10005,Investigations and Discipline (IAD),1
9075,10007,Investigations and Discipline (IAD),5
9076,10009,Investigations and Discipline (IAD),7
9077,10010,Investigations and Discipline (IAD),2
9078,10011,Investigations and Discipline (IAD),6
9079,10012,Investigations and Discipline (IAD),7
9080,10013,Investigations and Discipline (IAD),7
9081,10014,Investigations and Discipline (IAD),11
9082,10016,Investigations and Discipline (IAD),18
9083,10017,Investigations and Discipline (IAD),3
9084,10019,Investigations and Discipline (IAD),8
9085,10021,Investigations and Discipline (IAD),5
9086,10022,Investigations and Discipline (IAD),4
9087,10023,Investigations and Discipline (IAD),1
9088,10024,Investigations and Discipline (IAD),4
9089,10025,Investigations and Discipline (IAD),14
9090,10026,Investigations and Discipline (IAD),2
9091,10027,Investigations and Discipline (IAD),4
9092,10028,Investigations and Discipline (IAD),4
9093,10029,Investigations and Discipline (IAD),2
9094,10030,Investigations and Discipline (IAD),3
9095,10031,Investigations and Discipline (IAD),11
9096,10032,Investigations and Discipline (IAD),2
9097,10033,Investigations and Discipline (IAD),6
9098,10034,Investigations and Discipline (IAD),8
9099,10035,Investigations and Discipline (IAD),2
9100,10036,Investigations and Discipline (IAD),6
9101,10038,Investigations and Discipline (IAD),2
9102,10040,Investigations and Discipline (IAD),2
9103,10065,Investigations and Discipline (IAD),6
9104,10075,Investigations and Discipline (IAD),2
9105,10128,Investigations and Discipline (IAD),1
9106,10301,Investigations and Discipline (IAD),4
9107,10302,Investigations and Discipline (IAD),5
9108,10303,Investigations and Discipline (IAD),1
9109,10304,Investigations and Discipline (IAD),5
9110,10305,Investigations and Discipline (IAD),2
9111,10306,Investigations and Discipline (IAD),22
9112,10308,Investigations and Discipline (IAD),5
9113,10309,Investigations and Discipline (IAD),1
9114,10312,Investigations and Discipline (IAD),8
9115,10314,Investigations and Discipline (IAD),8
9116,10451,Investigations and Discipline (IAD),2
9117,10452,Investigations and Discipline (IAD),2
9118,10455,Investigations and Discipline (IAD),3
9119,10456,Investigations and Discipline (IAD),3
9120,10457,Investigations and Discipline (IAD),5
9121,10458,Investigations and Discipline (IAD),7
9122,10459,Investigations and Discipline (IAD),3
9123,10460,Investigations and Discipline (IAD),1
9124,10461,Investigations and Discipline (IAD),11
9125,10462,Investigations and Discipline (IAD),6
9126,10463,Investigations and Discipline (IAD),14
9127,10465,Investigations and Discipline (IAD),1
9128,10466,Investigations and Discipline (IAD),5
9129,10467,Investigations and Discipline (IAD),9
9130,10468,Investigations and Discipline (IAD),6
9131,10469,Investigations and Discipline (IAD),6
9132,10470,Investigations and Discipline (IAD),2
9133,10471,Investigations and Discipline (IAD),3
9134,10472,Investigations and Discipline (IAD),1
9135,10473,Investigations and Discipline (IAD),5
9136,10474,Investigations and Discipline (IAD),2
9137,11004,Investigations and Discipline (IAD),4
9138,11101,Investigations and Discipline (IAD),2
9139,11102,Investigations and Discipline (IAD),6
9140,11103,Investigations and Discipline (IAD),1
9141,11104,Investigations and Discipline (IAD),3
9142,11105,Investigations and Discipline (IAD),12
9143,11106,Investigations and Discipline (IAD),3
9144,11201,Investigations and Discipline (IAD),7
9145,11203,Investigations and Discipline (IAD),5
9146,11204,Investigations and Discipline (IAD),9
9147,11205,Investigations and Discipline (IAD),7
9148,11206,Investigations and Discipline (IAD),20
9149,11207,Investigations and Discipline (IAD),22
9150,11208,Investigations and Discipline (IAD),4
9151,11209,Investigations and Discipline (IAD),6
9152,11210,Investigations and Discipline (IAD),3
9153,11211,Investigations and Discipline (IAD),5
9154,11212,Investigations and Discipline (IAD),5
9155,11213,Investigations and Discipline (IAD),10
9156,11214,Investigations and Discipline (IAD),8
9157,11215,Investigations and Discipline (IAD),17
9158,11216,Investigations and Discipline (IAD),8
9159,11217,Investigations and Discipline (IAD),2
9160,11218,Investigations and Discipline (IAD),2
9161,11219,Investigations and Discipline (IAD),14
9162,11220,Investigations and Discipline (IAD),12
9163,11221,Investigations and Discipline (IAD),32
9164,11222,Investigations and Discipline (IAD),14
9165,11223,Investigations and Discipline (IAD),10
9166,11224,Investigations and Discipline (IAD),7
9167,11225,Investigations and Discipline (IAD),6
9168,11226,Investigations and Discipline (IAD),1
9169,11228,Investigations and Discipline (IAD),14
9170,11229,Investigations and Discipline (IAD),14
9171,11230,Investigations and Discipline (IAD),6
9172,11231,Investigations and Discipline (IAD),6
9173,11232,Investigations and Discipline (IAD),10
9174,11233,Investigations and Discipline (IAD),14
9175,11234,Investigations and Discipline (IAD),17
9176,11235,Investigations and Discipline (IAD),15
9177,11236,Investigations and Discipline (IAD),4
9178,11237,Investigations and Discipline (IAD),12
9179,11238,Investigations and Discipline (IAD),19
9180,11249,Investigations and Discipline (IAD),5
9181,11354,Investigations and Discipline (IAD),8
9182,11355,Investigations and Discipline (IAD),6
9183,11356,Investigations and Discipline (IAD),3
9184,11357,Investigations and Discipline (IAD),7
9185,11358,Investigations and Discipline (IAD),5
9186,11360,Investigations and Discipline (IAD),1
9187,11361,Investigations and Discipline (IAD),8
9188,11362,Investigations and Discipline (IAD),3
9189,11363,Investigations and Discipline (IAD),4
9190,11364,Investigations and Discipline (IAD),6
9191,11365,Investigations and Discipline (IAD),6
9192,11366,Investigations and Discipline (IAD),5
9193,11367,Investigations and Discipline (IAD),4
9194,11368,Investigations and Discipline (IAD),1
9195,11369,Investigations and Discipline (IAD),1
9196,11370,Investigations and Discipline (IAD),1
9197,11372,Investigations and Discipline (IAD),4
9198,11373,Investigations and Discipline (IAD),2
9199,11374,Investigations and Discipline (IAD),1
9200,11375,Investigations and Discipline (IAD),5
9201,11377,Investigations and Discipline (IAD),7
9202,11378,Investigations and Discipline (IAD),6
9203,11379,Investigations and Discipline (IAD),1
9204,11385,Investigations and Discipline (IAD),8
9205,11413,Investigations and Discipline (IAD),1
9206,11414,Investigations and Discipline (IAD),4
9207,11415,Investigations and Discipline (IAD),1
9208,11416,Investigations and Discipline (IAD),6
9209,11417,Investigations and Discipline (IAD),1
9210,11418,Investigations and Discipline (IAD),7
9211,11419,Investigations and Discipline (IAD),11
9212,11420,Investigations and Discipline (IAD),7
9213,11421,Investigations and Discipline (IAD),1
9214,11423,Investigations and Discipline (IAD),2
9215,11426,Investigations and Discipline (IAD),6
9216,11427,Investigations and Discipline (IAD),4
9217,11428,Investigations and Discipline (IAD),2
9218,11429,Investigations and Discipline (IAD),1
9219,11432,Investigations and Discipline (IAD),16
9220,11433,Investigations and Discipline (IAD),1
9221,11434,Investigations and Discipline (IAD),4
9222,11435,Investigations and Discipline (IAD),9
9223,11691,Investigations and Discipline (IAD),4
9224,11692,Investigations and Discipline (IAD),10
9225,11693,Investigations and Discipline (IAD),12
9226,11694,Investigations and Discipline (IAD),7
9227,11697,Investigations and Discipline (IAD),10
9228,,Invitation,69
9229,,Lead,10
9230,10001,Lead,11
9231,10002,Lead,19
9232,10003,Lead,21
9233,10004,Lead,2
9234,10005,Lead,1
9235,10006,Lead,1
9236,10007,Lead,3
9237,10009,Lead,15
9238,10010,Lead,7
9239,10011,Lead,25
9240,10012,Lead,14
9241,10013,Lead,17
9242,10014,Lead,21
9243,10016,Lead,11
9244,10017,Lead,7
9245,10018,Lead,2
9246,10019,Lead,15
9247,10021,Lead,18
9248,10022,Lead,15
9249,10023,Lead,37
9250,10024,Lead,33
9251,10025,Lead,74
9252,10026,Lead,9
9253,10027,Lead,10
9254,10028,Lead,19
9255,10029,Lead,12
9256,10030,Lead,5
9257,10031,Lead,12
9258,10032,Lead,11
